bet_id,player_id,bet_ts,stake,currency,product,payout,is_currency_valid,stake_brl,payout_brl,ggr_brl,_ingested_at
B0002602,P00192,2024-01-22T23:02:00.000Z,313.39,BRL,casino,521.66,true,313.39,521.66,-208.27,2026-07-31T12:59:56.604Z
B0002603,P00192,2024-02-18T17:53:00.000Z,445.14,BRL,sports,0.00,true,445.14,0.0,445.14,2026-07-31T12:59:56.604Z
B0002604,P00192,2023-12-17T03:18:00.000Z,28.51,BRL,sports,0.00,true,28.51,0.0,28.51,2026-07-31T12:59:56.604Z
B0002605,P00192,2024-01-27T03:42:00.000Z,593.96,BRL,casino,1023.47,true,593.96,1023.47,-429.51,2026-07-31T12:59:56.604Z
B0002606,P00192,2024-03-06T06:10:00.000Z,410.12,BRL,sports,0.00,true,410.12,0.0,410.12,2026-07-31T12:59:56.604Z
B0002607,P00192,2024-02-23T19:46:00.000Z,482.64,BRL,sports,0.00,true,482.64,0.0,482.64,2026-07-31T12:59:56.604Z
B0002608,P00192,2024-01-28T00:39:00.000Z,6.26,BRL,sports,0.00,true,6.26,0.0,6.26,2026-07-31T12:59:56.604Z
B0002609,P00192,2024-01-31T01:47:00.000Z,980.05,BRL,casino,2045.96,true,980.05,2045.96,-1065.91,2026-07-31T12:59:56.604Z
B0002610,P00192,2024-03-04T02:36:00.000Z,239.18,BRL,casino,0.00,true,239.18,0.0,239.18,2026-07-31T12:59:56.604Z
B0002611,P00192,2024-02-05T16:09:00.000Z,159.00,BRL,sports,0.00,true,159.0,0.0,159.0,2026-07-31T12:59:56.604Z
B0002612,P00192,2024-02-22T14:53:00.000Z,846.57,BRL,sports,1657.59,true,846.57,1657.59,-811.02,2026-07-31T12:59:56.604Z
B0002613,P00192,2024-02-12T01:44:00.000Z,391.08,BRL,sports,0.00,true,391.08,0.0,391.08,2026-07-31T12:59:56.604Z
B0002614,P00192,2024-01-12T21:24:00.000Z,204.75,BRL,casino,606.01,true,204.75,606.01,-401.26,2026-07-31T12:59:56.604Z
B0002615,P00192,2023-12-17T01:55:00.000Z,368.46,BRL,sports,0.00,true,368.46,0.0,368.46,2026-07-31T12:59:56.604Z
B0002616,P00192,2024-01-22T01:08:00.000Z,129.67,BRL,casino,0.00,true,129.67,0.0,129.67,2026-07-31T12:59:56.604Z
B0002617,P00192,2023-12-16T02:56:00.000Z,812.41,BRL,casino,0.00,true,812.41,0.0,812.41,2026-07-31T12:59:56.604Z
B0002618,P00192,2024-01-15T11:38:00.000Z,403.64,BRL,casino,0.00,true,403.64,0.0,403.64,2026-07-31T12:59:56.604Z
B0002619,P00192,2023-12-14T05:31:00.000Z,132.86,USD,sports,0.00,true,673.52,0.0,673.52,2026-07-31T12:59:56.604Z
B0002620,P00193,2024-02-25T23:46:00.000Z,254.28,BRL,casino,711.96,true,254.28,711.96,-457.68,2026-07-31T12:59:56.604Z
B0002621,P00193,2024-01-30T13:54:00.000Z,585.28,BRL,sports,1136.00,true,585.28,1136.0,-550.72,2026-07-31T12:59:56.604Z
B0002622,P00193,2024-01-22T01:50:00.000Z,392.48,BRL,sports,514.22,true,392.48,514.22,-121.74,2026-07-31T12:59:56.604Z
B0002623,P00193,2024-03-05T08:26:00.000Z,60.11,BRL,sports,0.00,true,60.11,0.0,60.11,2026-07-31T12:59:56.604Z
B0002624,P00193,2024-03-28T17:39:00.000Z,196.56,BRL,sports,349.97,true,196.56,349.97,-153.41,2026-07-31T12:59:56.604Z
B0002625,P00193,2023-12-28T11:08:00.000Z,856.14,BRL,sports,2351.77,true,856.14,2351.77,-1495.63,2026-07-31T12:59:56.604Z
B0002626,P00193,2024-02-16T00:43:00.000Z,667.68,BRL,casino,1681.09,true,667.68,1681.09,-1013.41,2026-07-31T12:59:56.604Z
B0002627,P00193,2024-02-10T03:07:00.000Z,163.20,EUR,casino,294.82,true,860.26,1554.06,-693.8,2026-07-31T12:59:56.604Z
B0002628,P00193,2024-03-06T03:26:00.000Z,979.13,BRL,casino,0.00,true,979.13,0.0,979.13,2026-07-31T12:59:56.604Z
B0002629,P00193,2024-01-20T17:33:00.000Z,74.86,BRL,sports,259.91,true,74.86,259.91,-185.05,2026-07-31T12:59:56.604Z
B0002630,P00193,2023-12-28T23:52:00.000Z,751.90,BRL,casino,0.00,true,751.9,0.0,751.9,2026-07-31T12:59:56.604Z
B0002631,P00193,2023-12-26T23:14:00.000Z,67.81,BRL,sports,0.00,true,67.81,0.0,67.81,2026-07-31T12:59:56.604Z
B0002632,P00193,2023-12-30T13:27:00.000Z,265.49,BRL,sports,701.93,true,265.49,701.93,-436.44,2026-07-31T12:59:56.604Z
B0002633,P00193,2024-01-20T08:00:00.000Z,611.44,BRL,sports,1925.74,true,611.44,1925.74,-1314.3,2026-07-31T12:59:56.604Z
B0002634,P00193,2023-12-29T03:11:00.000Z,579.52,BRL,casino,1457.26,true,579.52,1457.26,-877.74,2026-07-31T12:59:56.604Z
B0002635,P00193,2023-12-28T14:25:00.000Z,535.99,BRL,casino,0.00,true,535.99,0.0,535.99,2026-07-31T12:59:56.604Z
B0002636,P00193,2023-12-24T13:39:00.000Z,888.62,BRL,casino,2258.25,true,888.62,2258.25,-1369.63,2026-07-31T12:59:56.604Z
B0002637,P00193,2024-03-28T07:16:00.000Z,936.60,BRL,casino,3077.76,true,936.6,3077.76,-2141.16,2026-07-31T12:59:56.604Z
B0002638,P00193,2024-01-18T18:47:00.000Z,282.03,BRL,casino,0.00,true,282.03,0.0,282.03,2026-07-31T12:59:56.604Z
B0002639,P00193,2024-03-18T20:56:00.000Z,544.42,BRL,sports,0.00,true,544.42,0.0,544.42,2026-07-31T12:59:56.604Z
B0002640,P00193,2023-12-20T00:45:00.000Z,971.24,BRL,sports,2117.30,true,971.24,2117.3,-1146.06,2026-07-31T12:59:56.604Z
B0002641,P00193,2024-01-21T05:22:00.000Z,481.51,BRL,sports,0.00,true,481.51,0.0,481.51,2026-07-31T12:59:56.604Z
B0002642,P00193,2024-03-18T17:33:00.000Z,391.71,BRL,casino,0.00,true,391.71,0.0,391.71,2026-07-31T12:59:56.604Z
B0002643,P00193,2024-02-27T00:46:00.000Z,115.85,USD,casino,0.00,true,570.14,0.0,570.14,2026-07-31T12:59:56.604Z
B0002644,P00193,2024-01-29T16:25:00.000Z,470.62,BRL,casino,758.04,true,470.62,758.04,-287.42,2026-07-31T12:59:56.604Z
B0002645,P00193,2024-03-12T00:50:00.000Z,194.31,BRL,sports,0.00,true,194.31,0.0,194.31,2026-07-31T12:59:56.604Z
B0002646,P00193,2024-01-02T12:31:00.000Z,347.98,BRL,casino,0.00,true,347.98,0.0,347.98,2026-07-31T12:59:56.604Z
B0002647,P00193,2024-03-18T12:38:00.000Z,458.10,BRL,casino,0.00,true,458.1,0.0,458.1,2026-07-31T12:59:56.604Z
B0002648,P00193,2024-02-11T14:09:00.000Z,319.27,BRL,casino,797.52,true,319.27,797.52,-478.25,2026-07-31T12:59:56.604Z
B0002649,P00193,2024-03-12T02:25:00.000Z,683.78,BRL,casino,1574.62,true,683.78,1574.62,-890.84,2026-07-31T12:59:56.604Z
B0002650,P00193,2023-12-12T22:29:00.000Z,530.07,BRL,casino,1069.06,true,530.07,1069.06,-538.99,2026-07-31T12:59:56.604Z
B0002651,P00193,2023-12-24T02:01:00.000Z,189.67,USD,sports,598.48,true,952.95,3006.91,-2053.96,2026-07-31T12:59:56.604Z
B0002652,P00193,2024-02-18T15:36:00.000Z,191.29,USD,sports,646.52,true,941.79,3183.05,-2241.26,2026-07-31T12:59:56.604Z
B0002653,P00193,2024-02-29T22:53:00.000Z,639.31,BRL,sports,1452.88,true,639.31,1452.88,-813.57,2026-07-31T12:59:56.604Z
B0002654,P00193,2024-03-22T02:10:00.000Z,136.91,USD,casino,0.00,true,667.64,0.0,667.64,2026-07-31T12:59:56.604Z
B0002655,P00193,2024-01-09T04:22:00.000Z,981.68,BRL,sports,0.00,true,981.68,0.0,981.68,2026-07-31T12:59:56.604Z
B0002656,P00193,2024-01-03T19:35:00.000Z,11.55,BRL,casino,0.00,true,11.55,0.0,11.55,2026-07-31T12:59:56.604Z
B0002657,P00193,2023-12-28T08:45:00.000Z,257.12,BRL,sports,0.00,true,257.12,0.0,257.12,2026-07-31T12:59:56.604Z
B0002658,P00193,2024-02-11T13:20:00.000Z,432.73,BRL,sports,0.00,true,432.73,0.0,432.73,2026-07-31T12:59:56.604Z
B0002659,P00193,2023-12-31T16:01:00.000Z,732.01,BRL,casino,1032.25,true,732.01,1032.25,-300.24,2026-07-31T12:59:56.604Z
B0002660,P00193,2023-12-21T17:45:00.000Z,620.35,BRL,sports,0.00,true,620.35,0.0,620.35,2026-07-31T12:59:56.604Z
B0002661,P00193,2023-12-27T00:26:00.000Z,177.05,BRL,sports,0.00,true,177.05,0.0,177.05,2026-07-31T12:59:56.604Z
B0002662,P00193,2024-02-06T03:45:00.000Z,325.63,BRL,sports,880.71,true,325.63,880.71,-555.08,2026-07-31T12:59:56.604Z
B0002663,P00193,2024-03-05T04:29:00.000Z,146.63,BRL,casino,0.00,true,146.63,0.0,146.63,2026-07-31T12:59:56.604Z
B0002664,P00193,2024-03-23T19:35:00.000Z,119.15,BRL,sports,300.04,true,119.15,300.04,-180.89,2026-07-31T12:59:56.604Z
B0002665,P00193,2024-03-30T03:27:00.000Z,871.84,BRL,casino,0.00,true,871.84,0.0,871.84,2026-07-31T12:59:56.604Z
B0002666,P00193,2024-02-27T05:15:00.000Z,560.36,BRL,sports,0.00,true,560.36,0.0,560.36,2026-07-31T12:59:56.604Z
B0002667,P00193,2024-03-29T07:27:00.000Z,56.41,USD,casino,190.02,true,283.86,956.21,-672.35,2026-07-31T12:59:56.604Z
B0002668,P00193,2024-01-13T04:50:00.000Z,9.26,BRL,casino,0.00,true,9.26,0.0,9.26,2026-07-31T12:59:56.604Z
B0002669,P00193,2024-02-19T01:26:00.000Z,146.04,USD,sports,312.03,true,712.98,1523.36,-810.38,2026-07-31T12:59:56.604Z
B0002670,P00193,2024-02-15T19:41:00.000Z,299.24,BRL,casino,363.27,true,299.24,363.27,-64.03,2026-07-31T12:59:56.604Z
B0002671,P00194,2023-09-09T16:23:00.000Z,135.47,EUR,sports,423.19,true,720.7,2251.37,-1530.67,2026-07-31T12:59:56.604Z
B0002672,P00194,2023-10-16T11:03:00.000Z,24.17,EUR,casino,0.00,true,129.35,0.0,129.35,2026-07-31T12:59:56.604Z
B0002673,P00194,2023-12-21T08:19:00.000Z,34.60,EUR,sports,0.00,true,184.16,0.0,184.16,2026-07-31T12:59:56.604Z
B0002674,P00194,2023-11-12T19:19:00.000Z,129.79,EUR,casino,0.00,true,685.56,0.0,685.56,2026-07-31T12:59:56.604Z
B0002675,P00194,2023-11-26T02:23:00.000Z,60.14,EUR,sports,0.00,true,314.62,0.0,314.62,2026-07-31T12:59:56.604Z
B0002676,P00194,2023-09-11T05:43:00.000Z,155.48,USD,casino,0.00,true,784.63,0.0,784.63,2026-07-31T12:59:56.604Z
B0002677,P00194,2023-09-30T02:02:00.000Z,123.52,EUR,sports,0.00,true,659.6,0.0,659.6,2026-07-31T12:59:56.604Z
B0002678,P00194,2023-09-05T23:01:00.000Z,49.09,EUR,casino,0.00,true,260.78,0.0,260.78,2026-07-31T12:59:56.604Z
B0002679,P00194,2023-11-14T00:48:00.000Z,93.85,EUR,casino,0.00,true,491.79,0.0,491.79,2026-07-31T12:59:56.604Z
B0002680,P00194,2023-09-14T19:19:00.000Z,76.13,EUR,sports,0.00,true,405.28,0.0,405.28,2026-07-31T12:59:56.604Z
B0002681,P00194,2023-09-29T22:49:00.000Z,156.36,EUR,casino,440.28,true,834.96,2351.1,-1516.14,2026-07-31T12:59:56.604Z
B0002682,P00194,2023-11-16T12:28:00.000Z,32.50,EUR,casino,98.31,true,170.48,515.69,-345.21,2026-07-31T12:59:56.604Z
B0002683,P00194,2023-12-06T01:12:00.000Z,106.66,EUR,casino,0.00,true,559.67,0.0,559.67,2026-07-31T12:59:56.604Z
B0002684,P00194,2023-10-11T23:28:00.000Z,151.96,USD,casino,0.00,true,771.36,0.0,771.36,2026-07-31T12:59:56.604Z
B0002685,P00194,2023-11-06T11:57:00.000Z,119.81,EUR,casino,250.98,true,633.63,1327.33,-693.7,2026-07-31T12:59:56.604Z
B0002686,P00194,2023-12-11T20:42:00.000Z,7.78,EUR,sports,0.00,true,41.05,0.0,41.05,2026-07-31T12:59:56.604Z
B0002687,P00194,2023-09-30T12:24:00.000Z,205.41,BRL,sports,0.00,true,205.41,0.0,205.41,2026-07-31T12:59:56.604Z
B0002688,P00194,2023-08-16T15:04:00.000Z,35.06,EUR,sports,0.00,true,187.45,0.0,187.45,2026-07-31T12:59:56.604Z
B0002689,P00194,2023-12-22T16:00:00.000Z,155.53,EUR,casino,0.00,true,828.31,0.0,828.31,2026-07-31T12:59:56.604Z
B0002690,P00194,2023-10-25T19:38:00.000Z,19.41,EUR,casino,34.29,true,104.02,183.76,-79.74,2026-07-31T12:59:56.604Z
B0002691,P00194,2023-09-16T15:59:00.000Z,111.21,EUR,sports,0.00,true,594.8,0.0,594.8,2026-07-31T12:59:56.604Z
B0002692,P00194,2023-10-10T20:43:00.000Z,118.76,EUR,casino,0.00,true,633.26,0.0,633.26,2026-07-31T12:59:56.604Z
B0002693,P00194,2023-09-21T11:39:00.000Z,128.70,EUR,casino,0.00,true,686.87,0.0,686.87,2026-07-31T12:59:56.604Z
B0002694,P00194,2023-12-24T17:36:00.000Z,96.02,EUR,casino,0.00,true,511.37,0.0,511.37,2026-07-31T12:59:56.604Z
B0002695,P00194,2023-11-24T12:41:00.000Z,9.90,EUR,sports,0.00,true,51.79,0.0,51.79,2026-07-31T12:59:56.604Z
B0002696,P00194,2023-12-13T23:54:00.000Z,103.21,EUR,casino,0.00,true,549.68,0.0,549.68,2026-07-31T12:59:56.604Z
B0002697,P00194,2023-10-24T03:51:00.000Z,120.01,EUR,casino,0.00,true,640.42,0.0,640.42,2026-07-31T12:59:56.604Z
B0002698,P00195,2023-11-09T02:27:00.000Z,8.52,EUR,sports,27.97,true,45.09,148.01,-102.92,2026-07-31T12:59:56.604Z
B0002699,P00195,2024-01-18T17:53:00.000Z,162.17,EUR,casino,281.23,true,851.23,1476.18,-624.95,2026-07-31T12:59:56.604Z
B0002700,P00195,2024-03-05T03:21:00.000Z,7.17,USD,sports,0.00,true,34.94,0.0,34.94,2026-07-31T12:59:56.604Z
B0002701,P00195,2024-03-16T20:47:00.000Z,167.14,EUR,sports,0.00,true,889.2,0.0,889.2,2026-07-31T12:59:56.604Z
B0002702,P00195,2024-02-07T08:32:00.000Z,123.50,EUR,casino,0.00,true,648.51,0.0,648.51,2026-07-31T12:59:56.604Z
B0002703,P00195,2024-02-04T05:42:00.000Z,39.80,EUR,sports,0.00,true,208.7,0.0,208.7,2026-07-31T12:59:56.604Z
B0002704,P00195,2024-01-16T23:43:00.000Z,54.84,EUR,sports,0.00,true,287.62,0.0,287.62,2026-07-31T12:59:56.604Z
B0002705,P00195,2024-02-14T14:51:00.000Z,121.66,EUR,casino,269.91,true,638.11,1415.68,-777.57,2026-07-31T12:59:56.604Z
B0002706,P00195,2024-02-08T14:12:00.000Z,17.34,EUR,casino,0.00,true,91.04,0.0,91.04,2026-07-31T12:59:56.604Z
B0002707,P00195,2023-10-18T02:37:00.000Z,1.45,EUR,sports,0.00,true,7.81,0.0,7.81,2026-07-31T12:59:56.604Z
B0002708,P00195,2023-11-19T04:15:00.000Z,125.50,EUR,sports,0.00,true,656.34,0.0,656.34,2026-07-31T12:59:56.604Z
B0002709,P00195,2024-01-24T15:02:00.000Z,106.10,EUR,sports,262.59,true,554.31,1371.88,-817.57,2026-07-31T12:59:56.604Z
B0002710,P00195,2023-12-08T07:12:00.000Z,930.05,BRL,sports,0.00,true,930.05,0.0,930.05,2026-07-31T12:59:56.604Z
B0002711,P00195,2024-02-06T18:18:00.000Z,121.82,EUR,casino,0.00,true,638.7,0.0,638.7,2026-07-31T12:59:56.604Z
B0002712,P00195,2023-11-20T03:30:00.000Z,121.06,EUR,casino,414.96,true,631.04,2163.02,-1531.98,2026-07-31T12:59:56.604Z
B0002713,P00195,2023-10-31T03:22:00.000Z,138.84,EUR,casino,177.27,true,739.02,943.57,-204.55,2026-07-31T12:59:56.604Z
B0002714,P00195,2024-01-14T21:09:00.000Z,79.56,EUR,sports,0.00,true,417.33,0.0,417.33,2026-07-31T12:59:56.604Z
B0002715,P00195,2023-10-22T05:59:00.000Z,82.83,EUR,casino,179.05,true,441.09,953.48,-512.39,2026-07-31T12:59:56.604Z
B0002716,P00195,2024-03-04T01:36:00.000Z,82.80,EUR,sports,245.23,true,435.4,1289.54,-854.14,2026-07-31T12:59:56.604Z
B0002717,P00195,2024-03-12T17:00:00.000Z,26.66,EUR,casino,0.00,true,141.22,0.0,141.22,2026-07-31T12:59:56.604Z
B0002718,P00195,2024-01-03T02:09:00.000Z,71.51,EUR,sports,0.00,true,376.8,0.0,376.8,2026-07-31T12:59:56.604Z
B0002719,P00196,2023-12-15T06:42:00.000Z,286.87,BRL,sports,0.00,true,286.87,0.0,286.87,2026-07-31T12:59:56.604Z
B0002720,P00196,2023-11-17T12:03:00.000Z,327.22,BRL,sports,0.00,true,327.22,0.0,327.22,2026-07-31T12:59:56.604Z
B0002721,P00196,2023-12-26T17:38:00.000Z,336.17,BRL,casino,788.78,true,336.17,788.78,-452.61,2026-07-31T12:59:56.604Z
B0002722,P00196,2023-11-07T12:38:00.000Z,141.21,BRL,sports,489.74,true,141.21,489.74,-348.53,2026-07-31T12:59:56.604Z
B0002723,P00196,2023-11-19T16:15:00.000Z,414.00,BRL,casino,666.24,true,414.0,666.24,-252.24,2026-07-31T12:59:56.604Z
B0002724,P00196,2024-02-04T01:27:00.000Z,662.39,BRL,sports,0.00,true,662.39,0.0,662.39,2026-07-31T12:59:56.604Z
B0002725,P00196,2023-10-30T22:43:00.000Z,187.84,BRL,sports,417.28,true,187.84,417.28,-229.44,2026-07-31T12:59:56.604Z
B0002726,P00196,2023-12-24T21:01:00.000Z,7.46,EUR,sports,0.00,true,39.73,0.0,39.73,2026-07-31T12:59:56.604Z
B0002727,P00196,2023-12-09T02:19:00.000Z,176.78,BRL,sports,449.59,true,176.78,449.59,-272.81,2026-07-31T12:59:56.604Z
B0002728,P00197,2023-08-17T07:46:00.000Z,156.56,EUR,sports,0.00,true,835.92,0.0,835.92,2026-07-31T12:59:56.604Z
B0002729,P00197,2023-08-14T12:40:00.000Z,132.35,EUR,sports,0.00,true,704.9,0.0,704.9,2026-07-31T12:59:56.604Z
B0002730,P00197,2023-08-13T02:00:00.000Z,66.76,EUR,casino,0.00,true,354.18,0.0,354.18,2026-07-31T12:59:56.604Z
B0002731,P00197,2023-08-14T00:03:00.000Z,163.82,BRL,sports,0.00,true,163.82,0.0,163.82,2026-07-31T12:59:56.604Z
B0002732,P00197,2023-08-13T09:03:00.000Z,114.51,EUR,casino,211.08,true,607.5,1119.82,-512.32,2026-07-31T12:59:56.604Z
B0002733,P00197,2023-08-15T11:28:00.000Z,57.40,EUR,sports,0.00,true,306.77,0.0,306.77,2026-07-31T12:59:56.604Z
B0002734,P00197,2023-08-13T10:44:00.000Z,154.97,BRL,sports,0.00,true,154.97,0.0,154.97,2026-07-31T12:59:56.604Z
B0002735,P00197,2023-08-12T11:57:00.000Z,30.13,EUR,casino,0.00,true,159.85,0.0,159.85,2026-07-31T12:59:56.604Z
B0002736,P00197,2023-08-15T05:47:00.000Z,73.92,EUR,casino,0.00,true,395.06,0.0,395.06,2026-07-31T12:59:56.604Z
B0002737,P00198,2023-12-12T00:27:00.000Z,73.55,EUR,casino,0.00,true,390.18,0.0,390.18,2026-07-31T12:59:56.604Z
B0002738,P00198,2023-12-13T23:11:00.000Z,110.21,EUR,casino,0.00,true,586.96,0.0,586.96,2026-07-31T12:59:56.604Z
B0002739,P00198,2023-12-13T09:35:00.000Z,96.72,EUR,casino,0.00,true,515.11,0.0,515.11,2026-07-31T12:59:56.604Z
B0002740,P00198,2023-12-06T04:20:00.000Z,142.02,EUR,casino,0.00,true,745.21,0.0,745.21,2026-07-31T12:59:56.604Z
B0002741,P00198,2023-12-13T01:57:00.000Z,151.95,EUR,casino,0.00,true,809.26,0.0,809.26,2026-07-31T12:59:56.604Z
B0002742,P00198,2023-12-08T18:08:00.000Z,27.98,EUR,sports,0.00,true,146.81,0.0,146.81,2026-07-31T12:59:56.604Z
B0002743,P00198,2023-12-12T06:07:00.000Z,13.39,EUR,casino,0.00,true,71.03,0.0,71.03,2026-07-31T12:59:56.604Z
B0002744,P00198,2023-12-06T08:21:00.000Z,866.36,BRL,casino,2067.72,true,866.36,2067.72,-1201.36,2026-07-31T12:59:56.604Z
B0002745,P00198,2023-12-12T23:25:00.000Z,2.84,EUR,casino,7.91,true,15.07,41.96,-26.89,2026-07-31T12:59:56.604Z
B0002746,P00198,2023-12-10T06:04:00.000Z,169.68,EUR,sports,0.00,true,890.28,0.0,890.28,2026-07-31T12:59:56.604Z
B0002747,P00198,2023-12-13T17:16:00.000Z,34.22,EUR,sports,54.77,true,182.25,291.69,-109.44,2026-07-31T12:59:56.604Z
B0002748,P00198,2023-12-14T01:25:00.000Z,42.45,EUR,sports,117.89,true,226.04,627.75,-401.71,2026-07-31T12:59:56.604Z
B0002749,P00198,2023-12-07T15:35:00.000Z,15.89,EUR,sports,0.00,true,83.32,0.0,83.32,2026-07-31T12:59:56.604Z
B0002750,P00198,2023-12-14T10:46:00.000Z,162.99,EUR,casino,196.03,true,867.91,1043.84,-175.93,2026-07-31T12:59:56.604Z
B0002751,P00198,2023-12-13T14:46:00.000Z,18.88,EUR,sports,43.48,true,100.55,231.57,-131.02,2026-07-31T12:59:56.604Z
B0002752,P00198,2023-12-13T11:23:00.000Z,11.13,EUR,casino,24.23,true,59.28,129.04,-69.76,2026-07-31T12:59:56.604Z
B0002753,P00198,2023-12-15T04:05:00.000Z,122.69,EUR,sports,0.00,true,652.59,0.0,652.59,2026-07-31T12:59:56.604Z
B0002754,P00198,2023-12-11T12:00:00.000Z,16.94,EUR,sports,0.00,true,89.39,0.0,89.39,2026-07-31T12:59:56.604Z
B0002755,P00198,2023-12-13T00:11:00.000Z,498.88,BRL,sports,0.00,true,498.88,0.0,498.88,2026-07-31T12:59:56.604Z
B0002756,P00198,2023-12-11T02:48:00.000Z,133.36,USD,sports,0.00,true,668.73,0.0,668.73,2026-07-31T12:59:56.604Z
B0002757,P00198,2023-12-15T02:57:00.000Z,15.25,EUR,casino,0.00,true,81.11,0.0,81.11,2026-07-31T12:59:56.604Z
B0002758,P00198,2023-12-11T14:43:00.000Z,138.56,EUR,casino,0.00,true,731.14,0.0,731.14,2026-07-31T12:59:56.604Z
B0002759,P00198,2023-12-09T17:28:00.000Z,74.47,EUR,casino,0.00,true,390.73,0.0,390.73,2026-07-31T12:59:56.604Z
B0002760,P00198,2023-12-10T15:48:00.000Z,30.06,EUR,casino,81.92,true,157.72,429.82,-272.1,2026-07-31T12:59:56.604Z
B0002761,P00198,2023-12-08T02:18:00.000Z,407.44,BRL,sports,1218.53,true,407.44,1218.53,-811.09,2026-07-31T12:59:56.604Z
B0002762,P00198,2023-12-11T23:49:00.000Z,242.16,BRL,sports,0.00,true,242.16,0.0,242.16,2026-07-31T12:59:56.604Z
B0002763,P00198,2023-12-13T18:38:00.000Z,139.54,EUR,casino,351.49,true,743.16,1871.97,-1128.81,2026-07-31T12:59:56.604Z
B0002764,P00198,2023-12-12T17:00:00.000Z,130.38,EUR,casino,0.00,true,691.65,0.0,691.65,2026-07-31T12:59:56.604Z
B0002765,P00198,2023-12-11T04:42:00.000Z,16.38,EUR,sports,0.00,true,86.43,0.0,86.43,2026-07-31T12:59:56.604Z
B0002766,P00198,2023-12-11T04:37:00.000Z,108.08,EUR,sports,256.26,true,570.31,1352.21,-781.9,2026-07-31T12:59:56.604Z
B0002767,P00200,2024-03-01T15:28:00.000Z,101.16,USD,casino,292.28,true,497.02,1436.02,-939.0,2026-07-31T12:59:56.604Z
B0002768,P00200,2024-02-12T08:11:00.000Z,113.42,USD,casino,0.00,true,557.53,0.0,557.53,2026-07-31T12:59:56.604Z
B0002769,P00200,2024-02-15T16:06:00.000Z,64.15,USD,sports,0.00,true,314.65,0.0,314.65,2026-07-31T12:59:56.604Z
B0002770,P00201,2023-09-06T06:44:00.000Z,61.47,BRL,sports,0.00,true,61.47,0.0,61.47,2026-07-31T12:59:56.604Z
B0002771,P00201,2023-10-05T13:42:00.000Z,679.04,BRL,casino,0.00,true,679.04,0.0,679.04,2026-07-31T12:59:56.604Z
B0002772,P00201,2023-10-09T07:32:00.000Z,170.12,BRL,sports,527.63,true,170.12,527.63,-357.51,2026-07-31T12:59:56.604Z
B0002773,P00201,2023-09-04T14:44:00.000Z,456.69,BRL,sports,0.00,true,456.69,0.0,456.69,2026-07-31T12:59:56.604Z
B0002774,P00201,2023-09-03T03:22:00.000Z,152.06,BRL,casino,0.00,true,152.06,0.0,152.06,2026-07-31T12:59:56.604Z
B0002775,P00201,2023-09-09T19:33:00.000Z,60.00,USD,casino,0.00,true,302.73,0.0,302.73,2026-07-31T12:59:56.604Z
B0002776,P00201,2023-10-06T17:18:00.000Z,719.67,BRL,casino,969.93,true,719.67,969.93,-250.26,2026-07-31T12:59:56.604Z
B0002777,P00201,2023-09-17T04:37:00.000Z,542.13,BRL,sports,1132.60,true,542.13,1132.6,-590.47,2026-07-31T12:59:56.604Z
B0002778,P00201,2023-09-30T03:30:00.000Z,484.37,BRL,sports,0.00,true,484.37,0.0,484.37,2026-07-31T12:59:56.604Z
B0002779,P00201,2023-09-06T00:17:00.000Z,83.13,BRL,casino,163.99,true,83.13,163.99,-80.86,2026-07-31T12:59:56.604Z
B0002780,P00201,2023-09-10T19:39:00.000Z,897.57,BRL,casino,2861.30,true,897.57,2861.3,-1963.73,2026-07-31T12:59:56.604Z
B0002781,P00201,2023-10-08T05:17:00.000Z,527.11,BRL,casino,0.00,true,527.11,0.0,527.11,2026-07-31T12:59:56.604Z
B0002782,P00202,2024-03-04T03:00:00.000Z,759.70,BRL,sports,0.00,true,759.7,0.0,759.7,2026-07-31T12:59:56.604Z
B0002783,P00202,2024-03-15T23:13:00.000Z,140.51,BRL,casino,0.00,true,140.51,0.0,140.51,2026-07-31T12:59:56.604Z
B0002784,P00202,2024-02-25T05:04:00.000Z,962.75,BRL,sports,2695.10,true,962.75,2695.1,-1732.35,2026-07-31T12:59:56.604Z
B0002785,P00202,2024-03-04T01:53:00.000Z,252.95,BRL,casino,0.00,true,252.95,0.0,252.95,2026-07-31T12:59:56.604Z
B0002786,P00202,2024-03-12T08:50:00.000Z,298.13,BRL,casino,0.00,true,298.13,0.0,298.13,2026-07-31T12:59:56.604Z
B0002787,P00202,2024-03-09T01:08:00.000Z,981.28,BRL,sports,2990.58,true,981.28,2990.58,-2009.3,2026-07-31T12:59:56.604Z
B0002788,P00202,2024-02-26T13:33:00.000Z,812.33,BRL,sports,1757.42,true,812.33,1757.42,-945.09,2026-07-31T12:59:56.604Z
B0002789,P00202,2024-03-06T08:59:00.000Z,106.63,BRL,casino,301.24,true,106.63,301.24,-194.61,2026-07-31T12:59:56.604Z
B0002790,P00202,2024-03-03T18:58:00.000Z,217.11,BRL,casino,597.69,true,217.11,597.69,-380.58,2026-07-31T12:59:56.604Z
B0002791,P00202,2024-02-27T20:22:00.000Z,637.56,BRL,casino,1202.42,true,637.56,1202.42,-564.86,2026-07-31T12:59:56.604Z
B0002792,P00202,2024-03-02T02:44:00.000Z,800.80,BRL,sports,2113.11,true,800.8,2113.11,-1312.31,2026-07-31T12:59:56.604Z
