deposit_id,player_id,deposit_ts,amount,currency,status,_source_file,_ingested_at
D0000529,P00135,2024-01-08T02:03:00Z,856.83,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000684,P00154,2023-12-12T09:18:00Z,76.98,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000314,P00080,2024-01-11T22:19:00Z,212.86,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000514,P00134,2023-09-10T18:45:00Z,1398.85,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000265,P00070,2024-03-18T09:42:00Z,1142.29,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000742,P00172,2024-01-29T10:40:00Z,46.73,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000434,P00114,2024-01-18T13:03:00Z,1865.16,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000406,P00108,2024-03-19T07:48:00Z,1119.45,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001111,P00247,2024-02-02T02:47:00Z,640.24,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000165,P00040,2024-02-14T03:20:00Z,324.25,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000861,P00198,2023-12-07T13:06:00Z,53.89,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000178,P00043,2023-12-02T01:50:00Z,1955.26,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000033,P00007,2024-01-23T18:55:00Z,226.15,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000958,P00217,2024-02-19T02:19:00Z,1776.18,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000777,P00185,2024-01-08T14:37:00Z,180.08,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000114,P00029,2023-12-05T13:31:00Z,562.75,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000827,P00193,2024-03-13T20:51:00Z,1604.22,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000719,P00164,2024-02-15T21:30:00Z,35.98,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000709,P00158,2024-03-12T13:23:00Z,202.29,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000346,P00093,2023-11-23T00:24:00Z,1848.59,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000422,P00112,2023-10-28T03:09:00Z,1444.63,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000832,P00193,2024-01-19T01:23:00Z,1226.85,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000307,P00078,2024-02-13T07:20:00Z,844.88,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000541,P00135,2024-01-12T00:33:00Z,1637.62,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000144,P00036,2023-10-25T09:05:00Z,1022.84,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000482,P00120,2024-01-27T14:24:00Z,1984.99,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000808,P00192,2023-12-19T23:42:00Z,507.94,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000651,P00148,2024-03-14T05:12:00Z,1456.74,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000427,P00113,2024-01-17T16:06:00Z,348.14,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001110,P00247,2024-02-13T03:07:00Z,339.71,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000812,P00193,2023-12-22T01:02:00Z,1084.33,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000251,P00067,2024-02-19T15:11:00Z,210.86,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000081,P00023,2024-02-26T01:32:00Z,1285.57,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000145,P00036,2023-11-03T18:15:00Z,867.51,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000918,P00214,2024-03-13T08:54:00Z,52.69,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000638,P00145,2023-08-30T01:26:00Z,704.23,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000031,P00007,2024-02-28T05:23:00Z,46.23,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000162,P00039,2024-01-08T04:11:00Z,138.65,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000489,P00122,2024-03-22T23:32:00Z,1269.20,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000076,P00023,2024-02-29T02:45:00Z,217.59,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001147,P00104,2024-02-13T19:40:00Z,41.00,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000056,P00016,2023-10-21T08:29:00Z,1126.23,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000970,P00217,2024-02-13T07:50:00Z,90.94,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000914,P00213,2023-10-26T00:15:00Z,1886.08,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000027,P00006,2024-02-01T07:49:00Z,1549.56,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000733,P00169,2023-12-20T05:07:00Z,1136.41,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000947,P00216,2023-11-08T19:52:00Z,973.47,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000925,P00215,2024-01-02T20:21:00Z,1034.40,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000903,P00210,2024-03-23T07:34:00Z,848.78,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000888,P00206,2023-11-18T12:08:00Z,1350.50,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000951,P00216,2023-12-02T15:35:00Z,222.90,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000833,P00193,2024-02-14T04:38:00Z,918.61,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000249,P00066,2023-12-29T19:51:00Z,116.01,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000965,P00217,2024-02-10T05:47:00Z,1482.44,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000788,P00188,2023-10-15T17:26:00Z,224.66,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000148,P00037,2023-11-26T21:49:00Z,671.81,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000472,P00118,2023-10-15T11:16:00Z,977.92,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000815,P00193,2024-01-20T10:09:00Z,371.72,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000712,P00160,2024-01-22T00:23:00Z,1401.90,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000663,P00152,2024-02-29T10:05:00Z,1408.47,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000358,P00095,2023-11-08T06:35:00Z,1578.39,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000062,P00019,2024-01-26T01:08:00Z,111.13,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001101,P00246,2024-01-27T23:35:00Z,1335.54,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000818,P00193,2023-12-25T06:45:00Z,1858.05,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000938,P00216,2023-10-15T16:17:00Z,300.86,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000572,P00139,2023-10-19T18:49:00Z,185.73,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001051,P00230,2024-01-11T09:09:00Z,190.28,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000018,P00005,2023-10-12T11:03:00Z,46.47,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000782,P00187,2023-11-06T22:23:00Z,337.53,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000649,P00148,2024-03-11T17:02:00Z,701.87,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000976,P00217,2024-02-14T20:13:00Z,1710.43,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000241,P00063,2023-11-21T02:35:00Z,747.95,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000963,P00217,2024-03-04T02:29:00Z,1251.40,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001103,P00246,2024-01-12T02:54:00Z,601.93,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000630,P00144,2023-12-10T05:46:00Z,82.02,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000859,P00198,2023-12-13T08:43:00Z,291.97,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000432,P00113,2024-01-11T23:37:00Z,144.57,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001053,P00230,2023-12-21T14:37:00Z,777.63,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000724,P00166,2024-03-24T12:30:00Z,113.95,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000676,P00153,2024-03-09T21:28:00Z,217.44,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001059,P00231,2024-03-07T19:00:00Z,1224.19,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000550,P00137,2023-10-12T10:08:00Z,241.59,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000887,P00205,2024-02-06T12:45:00Z,510.39,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000505,P00129,2024-03-13T03:25:00Z,120.46,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000846,P00195,2024-03-14T13:44:00Z,112.95,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001119,P00249,2023-12-12T17:13:00Z,288.40,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000510,P00131,2024-01-26T04:58:00Z,607.53,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000821,P00193,2024-02-21T23:33:00Z,1192.07,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000929,P00216,2023-12-08T14:04:00Z,1099.36,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000393,P00103,2024-03-16T13:34:00Z,55.72,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000939,P00216,2023-10-31T15:39:00Z,95.08,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000142,P00036,2023-12-03T06:58:00Z,796.32,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000829,P00193,2024-01-28T20:05:00Z,79.42,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000424,P00112,2023-11-08T17:09:00Z,111.89,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000493,P00125,2024-01-05T11:13:00Z,1823.98,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000435,P00114,2024-01-13T01:14:00Z,1417.59,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001112,P00247,2024-02-07T01:29:00Z,1982.77,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000327,P00085,2023-08-28T23:30:00Z,1125.61,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000680,P00153,2024-03-09T01:22:00Z,388.13,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000682,P00153,2024-03-09T12:41:00Z,212.65,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001011,P00222,2023-11-26T12:25:00Z,1826.12,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001095,P00244,2023-10-03T01:18:00Z,1099.67,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000331,P00087,2023-11-04T20:09:00Z,230.88,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000093,P00027,2024-01-06T01:23:00Z,44.84,USD,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000149,P00037,2023-11-26T23:10:00Z,216.48,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000286,P00073,2023-12-25T04:42:00Z,1579.40,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000683,P00153,2024-03-10T11:29:00Z,269.68,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000592,P00141,2024-03-18T00:29:00Z,1811.99,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000675,P00153,2024-03-10T09:33:00Z,34.71,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000069,P00021,2023-09-30T09:47:00Z,1098.34,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000490,P00122,2024-03-09T21:52:00Z,1270.30,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000458,P00117,2024-02-10T16:18:00Z,184.52,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000877,P00202,2024-02-29T16:42:00Z,162.73,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000770,P00184,2023-09-18T04:10:00Z,339.93,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001014,P00222,2023-11-16T17:20:00Z,199.24,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000681,P00153,2024-03-10T00:55:00Z,261.43,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000153,P00037,2023-11-27T22:36:00Z,105.00,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000003,P00001,2024-01-15T03:32:00Z,1090.62,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000667,P00153,2024-03-09T06:29:00Z,168.09,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000272,P00071,2023-10-19T11:27:00Z,11.47,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001035,P00225,2024-03-19T00:48:00Z,1424.03,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000866,P00199,2024-02-02T01:03:00Z,1753.71,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000278,P00071,2024-02-02T13:12:00Z,252.04,EUR,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001076,P00238,2023-10-30T15:52:00Z,1744.56,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000357,P00095,2023-12-20T15:48:00Z,763.01,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000678,P00153,2024-03-09T21:18:00Z,188.57,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000640,P00145,2023-09-22T00:31:00Z,218.23,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000940,P00216,2023-11-08T08:43:00Z,1772.05,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000154,P00037,2023-11-24T20:31:00Z,417.06,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000436,P00115,2023-11-01T08:12:00Z,1525.56,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000766,P00182,2023-12-16T02:31:00Z,1274.30,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000720,P00164,2024-02-14T20:38:00Z,133.27,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000991,P00218,2023-11-05T03:46:00Z,1905.40,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000544,P00136,2023-09-03T02:38:00Z,781.72,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000439,P00115,2023-10-26T13:55:00Z,963.37,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000183,P00046,2023-09-19T20:30:00Z,866.33,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000155,P00038,2024-03-06T02:33:00Z,226.00,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000826,P00193,2024-03-04T05:46:00Z,1329.54,BRL,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001144,P00118,2024-02-12T23:51:00Z,963.90,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000087,P00026,2024-03-05T23:58:00Z,1984.08,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000979,P00217,2024-02-27T07:58:00Z,1014.84,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000850,P00196,2024-01-09T02:44:00Z,18.51,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000342,P00091,2023-09-17T07:36:00Z,369.75,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000631,P00144,2023-10-19T10:43:00Z,462.77,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001044,P00228,2024-03-01T02:32:00Z,1120.25,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000366,P00097,2023-12-22T10:14:00Z,23.11,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000756,P00181,2023-09-11T08:32:00Z,24.58,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001036,P00227,2024-01-28T00:23:00Z,1526.63,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000987,P00218,2023-10-13T18:43:00Z,692.02,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000730,P00169,2024-01-07T02:43:00Z,975.70,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001138,P00247,2024-01-01T22:24:00Z,80.46,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000993,P00218,2023-10-30T08:44:00Z,217.46,BRL,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000116,P00030,2024-02-02T16:00:00Z,239.20,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000732,P00169,2023-12-26T01:48:00Z,58.21,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000777,P00185,2024-01-08T14:37:00Z,180.08,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000294,P00075,2024-02-20T18:20:00Z,204.71,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000672,P00153,2024-03-10T16:13:00Z,227.93,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000362,P00095,2023-10-19T01:09:00Z,1930.91,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000151,P00037,2023-11-22T23:24:00Z,1898.21,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000395,P00103,2024-03-14T09:40:00Z,30.41,EUR,failed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000438,P00115,2023-10-29T12:34:00Z,1108.33,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000233,P00060,2023-11-28T02:58:00Z,176.66,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000025,P00006,2024-03-25T18:44:00Z,798.50,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000848,P00195,2023-10-16T09:09:00Z,74.00,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000977,P00217,2024-02-02T02:24:00Z,1592.44,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000146,P00036,2024-02-01T07:45:00Z,1110.13,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000426,P00113,2024-01-15T03:49:00Z,51.47,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000524,P00135,2024-02-02T01:06:00Z,1226.41,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000694,P00157,2024-01-18T13:14:00Z,49.74,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000854,P00196,2023-11-26T13:43:00Z,199.58,USD,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000558,P00138,2024-01-31T01:03:00Z,967.93,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0001079,P00241,2023-12-27T09:47:00Z,1371.96,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000046,P00011,2024-02-13T10:58:00Z,172.94,EUR,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000731,P00169,2023-11-17T02:14:00Z,741.90,BRL,confirmed,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
D0000127,P00031,2023-12-26T23:09:00Z,173.73,USD,pending,file:/home/claude/flutter-martech-case/data/deposits.csv,2026-07-31T14:05:48.946Z
