deposit_id,player_id,deposit_ts,amount,currency,status,is_currency_valid,is_confirmed,amount_brl,_ingested_at
D0000953,P00216,2023-10-08T13:06:00.000Z,955.21,BRL,confirmed,true,true,955.21,2026-07-31T13:00:01.297Z
D0000067,P00021,2023-11-02T08:53:00.000Z,1015.19,BRL,confirmed,true,true,1015.19,2026-07-31T13:00:01.297Z
D0000505,P00129,2024-03-13T03:25:00.000Z,120.46,EUR,confirmed,true,true,640.18,2026-07-31T13:00:01.297Z
D0001075,P00238,2023-11-24T07:53:00.000Z,56.02,BRL,failed,true,false,56.02,2026-07-31T13:00:01.297Z
D0000913,P00213,2023-08-11T01:57:00.000Z,631.15,BRL,confirmed,true,true,631.15,2026-07-31T13:00:01.297Z
D0000921,P00214,2024-03-12T02:03:00.000Z,221.05,EUR,confirmed,true,true,1170.95,2026-07-31T13:00:01.297Z
D0000472,P00118,2023-10-15T11:16:00.000Z,977.92,BRL,confirmed,true,true,977.92,2026-07-31T13:00:01.297Z
D0000072,P00022,2023-10-24T20:02:00.000Z,1324.66,BRL,confirmed,true,true,1324.66,2026-07-31T13:00:01.297Z
D0000747,P00176,2024-03-04T06:29:00.000Z,798.08,BRL,confirmed,true,true,798.08,2026-07-31T13:00:01.297Z
D0000308,P00078,2024-02-06T16:04:00.000Z,280.70,BRL,confirmed,true,true,280.7,2026-07-31T13:00:01.297Z
D0001140,P00244,2024-02-12T09:08:00.000Z,555.17,BRL,confirmed,true,true,555.17,2026-07-31T13:00:01.297Z
D0001078,P00240,2023-12-14T00:23:00.000Z,1917.22,BRL,failed,true,false,1917.22,2026-07-31T13:00:01.297Z
D0001076,P00238,2023-10-30T15:52:00.000Z,1744.56,BRL,confirmed,true,true,1744.56,2026-07-31T13:00:01.297Z
D0000940,P00216,2023-11-08T08:43:00.000Z,1772.05,BRL,confirmed,true,true,1772.05,2026-07-31T13:00:01.297Z
D0000670,P00153,2024-03-09T16:03:00.000Z,41.57,USD,failed,true,false,199.87,2026-07-31T13:00:01.297Z
D0000563,P00139,2023-09-28T02:58:00.000Z,97.74,EUR,confirmed,true,true,519.02,2026-07-31T13:00:01.297Z
D0000195,P00049,2024-03-08T00:52:00.000Z,369.13,USD,failed,true,false,1774.8,2026-07-31T13:00:01.297Z
D0000381,P00100,2024-01-11T21:43:00.000Z,354.19,BRL,confirmed,true,true,354.19,2026-07-31T13:00:01.297Z
D0000875,P00202,2024-02-29T00:21:00.000Z,1449.37,BRL,confirmed,true,true,1449.37,2026-07-31T13:00:01.297Z
D0000254,P00068,2023-11-18T11:47:00.000Z,14.82,USD,failed,true,false,73.19,2026-07-31T13:00:01.297Z
D0000101,P00028,2023-10-27T21:15:00.000Z,626.31,BRL,confirmed,true,true,626.31,2026-07-31T13:00:01.297Z
D0000451,P00115,2023-10-17T16:34:00.000Z,1923.14,BRL,confirmed,true,true,1923.14,2026-07-31T13:00:01.297Z
D0000414,P00111,2023-12-13T22:30:00.000Z,12.83,EUR,pending,true,false,68.33,2026-07-31T13:00:01.297Z
D0001018,P00222,2023-11-15T01:52:00.000Z,522.47,BRL,pending,true,false,522.47,2026-07-31T13:00:01.297Z
D0000537,P00135,2024-02-04T10:20:00.000Z,1590.88,BRL,confirmed,true,true,1590.88,2026-07-31T13:00:01.297Z
D0000126,P00031,2023-10-20T05:13:00.000Z,156.75,USD,confirmed,true,true,790.98,2026-07-31T13:00:01.297Z
D0000455,P00115,2023-11-01T23:28:00.000Z,708.15,BRL,confirmed,true,true,708.15,2026-07-31T13:00:01.297Z
D0001028,P00222,2023-11-19T03:06:00.000Z,820.37,BRL,confirmed,true,true,820.37,2026-07-31T13:00:01.297Z
D0000269,P00070,2024-03-06T19:13:00.000Z,432.05,BRL,confirmed,true,true,432.05,2026-07-31T13:00:01.297Z
D0000897,P00208,2023-12-22T04:31:00.000Z,774.36,BRL,pending,true,false,774.36,2026-07-31T13:00:01.297Z
D0000035,P00007,2024-02-10T01:19:00.000Z,67.66,EUR,confirmed,true,true,356.65,2026-07-31T13:00:01.297Z
D0000151,P00037,2023-11-22T23:24:00.000Z,1898.21,BRL,confirmed,true,true,1898.21,2026-07-31T13:00:01.297Z
D0000131,P00032,2024-02-17T19:20:00.000Z,371.16,USD,confirmed,true,true,1827.36,2026-07-31T13:00:01.297Z
D0000705,P00158,2024-03-15T07:35:00.000Z,317.01,BRL,confirmed,true,true,317.01,2026-07-31T13:00:01.297Z
D0000225,P00056,2024-01-02T16:49:00.000Z,165.57,EUR,confirmed,true,true,871.48,2026-07-31T13:00:01.297Z
D0000727,P00167,2024-03-06T06:10:00.000Z,330.23,EUR,pending,true,false,1749.89,2026-07-31T13:00:01.297Z
D0000606,P00143,2024-02-04T14:25:00.000Z,570.82,BRL,confirmed,true,true,570.82,2026-07-31T13:00:01.297Z
D0000436,P00115,2023-11-01T08:12:00.000Z,1525.56,BRL,failed,true,false,1525.56,2026-07-31T13:00:01.297Z
D0000764,P00182,2024-03-03T14:20:00.000Z,206.81,USD,confirmed,true,true,1016.09,2026-07-31T13:00:01.297Z
D0001113,P00247,2024-02-07T01:05:00.000Z,1323.73,BRL,confirmed,true,true,1323.73,2026-07-31T13:00:01.297Z
D0000096,P00027,2024-02-06T13:28:00.000Z,1509.12,BRL,failed,true,false,1509.12,2026-07-31T13:00:01.297Z
D0001130,P00250,2023-09-19T10:10:00.000Z,201.64,EUR,confirmed,true,true,1076.35,2026-07-31T13:00:01.297Z
D0000051,P00012,2024-01-22T17:37:00.000Z,919.27,BRL,confirmed,true,true,919.27,2026-07-31T13:00:01.297Z
D0000314,P00080,2024-01-11T22:19:00.000Z,212.86,EUR,confirmed,true,true,1119.9,2026-07-31T13:00:01.297Z
D0000963,P00217,2024-03-04T02:29:00.000Z,1251.40,BRL,confirmed,true,true,1251.4,2026-07-31T13:00:01.297Z
D0001019,P00222,2023-11-21T01:18:00.000Z,382.65,BRL,confirmed,true,true,382.65,2026-07-31T13:00:01.297Z
D0001141,P00193,2024-02-12T02:08:00.000Z,328.21,BRL,confirmed,true,true,328.21,2026-07-31T13:00:01.297Z
D0000700,P00157,2024-02-26T02:56:00.000Z,918.87,BRL,confirmed,true,true,918.87,2026-07-31T13:00:01.297Z
D0000582,P00139,2023-10-14T00:01:00.000Z,1356.63,BRL,confirmed,true,true,1356.63,2026-07-31T13:00:01.297Z
D0000007,P00002,2024-02-10T11:43:00.000Z,1161.09,BRL,confirmed,true,true,1161.09,2026-07-31T13:00:01.297Z
D0000676,P00153,2024-03-09T21:28:00.000Z,217.44,USD,failed,true,false,1045.46,2026-07-31T13:00:01.297Z
D0000331,P00087,2023-11-04T20:09:00.000Z,230.88,USD,confirmed,true,true,1154.62,2026-07-31T13:00:01.297Z
D0000363,P00095,2023-12-12T03:05:00.000Z,898.99,BRL,confirmed,true,true,898.99,2026-07-31T13:00:01.297Z
D0000970,P00217,2024-02-13T07:50:00.000Z,90.94,BRL,confirmed,true,true,90.94,2026-07-31T13:00:01.297Z
D0000800,P00189,2023-12-06T06:36:00.000Z,98.45,EUR,confirmed,true,true,516.59,2026-07-31T13:00:01.297Z
D0000299,P00075,2024-02-13T21:07:00.000Z,242.07,EUR,confirmed,true,true,1267.67,2026-07-31T13:00:01.297Z
D0000614,P00143,2024-02-16T21:49:00.000Z,588.95,BRL,confirmed,true,true,588.95,2026-07-31T13:00:01.297Z
D0000470,P00118,2023-10-21T23:48:00.000Z,1363.59,BRL,pending,true,false,1363.59,2026-07-31T13:00:01.297Z
D0000613,P00143,2024-01-25T22:40:00.000Z,544.00,BRL,confirmed,true,true,544.0,2026-07-31T13:00:01.297Z
D0000219,P00054,2023-10-27T11:58:00.000Z,1494.79,BRL,confirmed,true,true,1494.79,2026-07-31T13:00:01.297Z
D0000353,P00094,2023-11-20T21:05:00.000Z,546.31,BRL,confirmed,true,true,546.31,2026-07-31T13:00:01.297Z
D0000688,P00156,2024-01-29T05:22:00.000Z,1146.85,BRL,confirmed,true,true,1146.85,2026-07-31T13:00:01.297Z
D0000892,P00206,2023-11-19T03:31:00.000Z,1061.94,BRL,confirmed,true,true,1061.94,2026-07-31T13:00:01.297Z
D0000084,P00026,2024-03-05T04:35:00.000Z,1014.69,BRL,confirmed,true,true,1014.69,2026-07-31T13:00:01.297Z
D0000302,P00076,2023-12-14T22:34:00.000Z,1899.01,BRL,confirmed,true,true,1899.01,2026-07-31T13:00:01.297Z
D0000969,P00217,2024-02-08T00:53:00.000Z,1131.28,BRL,confirmed,true,true,1131.28,2026-07-31T13:00:01.297Z
D0000319,P00081,2023-10-25T04:04:00.000Z,271.81,USD,confirmed,true,true,1375.89,2026-07-31T13:00:01.297Z
D0000222,P00055,2023-11-05T22:04:00.000Z,347.89,USD,confirmed,true,true,1739.78,2026-07-31T13:00:01.297Z
D0000428,P00113,2024-01-19T22:59:00.000Z,80.87,EUR,confirmed,true,true,422.42,2026-07-31T13:00:01.297Z
D0000918,P00214,2024-03-13T08:54:00.000Z,52.69,EUR,confirmed,true,true,280.02,2026-07-31T13:00:01.297Z
D0000149,P00037,2023-11-26T23:10:00.000Z,216.48,USD,confirmed,true,true,1073.35,2026-07-31T13:00:01.297Z
D0000086,P00026,2024-03-02T22:10:00.000Z,1681.57,BRL,confirmed,true,true,1681.57,2026-07-31T13:00:01.297Z
D0000586,P00140,2023-10-06T10:46:00.000Z,878.31,BRL,confirmed,true,true,878.31,2026-07-31T13:00:01.297Z
D0000109,P00029,2023-12-02T03:15:00.000Z,903.10,BRL,pending,true,false,903.1,2026-07-31T13:00:01.297Z
D0001042,P00227,2024-02-20T13:04:00.000Z,1066.87,BRL,confirmed,true,true,1066.87,2026-07-31T13:00:01.297Z
D0000542,P00136,2024-01-18T02:43:00.000Z,665.23,BRL,confirmed,true,true,665.23,2026-07-31T13:00:01.297Z
D0001070,P00234,2023-08-18T06:37:00.000Z,138.43,EUR,confirmed,true,true,741.86,2026-07-31T13:00:01.297Z
D0001038,P00227,2024-02-28T05:17:00.000Z,1894.46,BRL,confirmed,true,true,1894.46,2026-07-31T13:00:01.297Z
D0000795,P00188,2024-02-17T18:20:00.000Z,297.97,EUR,confirmed,true,true,1565.89,2026-07-31T13:00:01.297Z
D0000837,P00193,2024-02-04T15:19:00.000Z,127.15,USD,pending,true,false,618.48,2026-07-31T13:00:01.297Z
D0000523,P00135,2023-12-25T01:02:00.000Z,157.37,BRL,confirmed,true,true,157.37,2026-07-31T13:00:01.297Z
D0000845,P00195,2023-11-10T20:47:00.000Z,172.22,EUR,confirmed,true,true,909.68,2026-07-31T13:00:01.297Z
D0000240,P00063,2023-10-22T17:53:00.000Z,1020.59,BRL,confirmed,true,true,1020.59,2026-07-31T13:00:01.297Z
D0001051,P00230,2024-01-11T09:09:00.000Z,190.28,BRL,confirmed,true,true,190.28,2026-07-31T13:00:01.297Z
D0000714,P00161,2023-12-12T01:48:00.000Z,1544.56,BRL,confirmed,true,true,1544.56,2026-07-31T13:00:01.297Z
D0001124,P00249,2023-12-11T10:22:00.000Z,206.20,EUR,confirmed,true,true,1088.06,2026-07-31T13:00:01.297Z
D0000698,P00157,2024-02-22T14:25:00.000Z,1047.53,BRL,confirmed,true,true,1047.53,2026-07-31T13:00:01.297Z
D0000291,P00073,2023-11-28T16:07:00.000Z,195.21,BRL,pending,true,false,195.21,2026-07-31T13:00:01.297Z
D0001044,P00228,2024-03-01T02:32:00.000Z,1120.25,BRL,confirmed,true,true,1120.25,2026-07-31T13:00:01.297Z
D0000360,P00095,2023-10-30T08:44:00.000Z,1335.60,BRL,confirmed,true,true,1335.6,2026-07-31T13:00:01.297Z
D0000936,P00216,2023-11-26T11:42:00.000Z,231.95,USD,confirmed,true,true,1150.06,2026-07-31T13:00:01.297Z
D0001041,P00227,2024-02-16T15:14:00.000Z,346.05,EUR,failed,true,false,1818.56,2026-07-31T13:00:01.297Z
D0000494,P00125,2023-12-27T01:44:00.000Z,1383.89,BRL,confirmed,true,true,1383.89,2026-07-31T13:00:01.297Z
D0000804,P00189,2023-11-15T18:01:00.000Z,74.38,EUR,confirmed,true,true,388.55,2026-07-31T13:00:01.297Z
D0000265,P00070,2024-03-18T09:42:00.000Z,1142.29,BRL,confirmed,true,true,1142.29,2026-07-31T13:00:01.297Z
D0000770,P00184,2023-09-18T04:10:00.000Z,339.93,USD,confirmed,true,true,1725.96,2026-07-31T13:00:01.297Z
D0000121,P00030,2024-03-26T09:18:00.000Z,334.39,EUR,confirmed,true,true,1793.0,2026-07-31T13:00:01.297Z
D0000943,P00216,2023-10-13T00:12:00.000Z,869.12,BRL,confirmed,true,true,869.12,2026-07-31T13:00:01.297Z
D0000469,P00118,2023-10-26T05:44:00.000Z,672.67,BRL,confirmed,true,true,672.67,2026-07-31T13:00:01.297Z
D0001032,P00224,2024-03-22T23:44:00.000Z,336.07,EUR,confirmed,true,true,1789.44,2026-07-31T13:00:01.297Z
D0000066,P00021,2023-10-01T02:24:00.000Z,1906.09,BRL,confirmed,true,true,1906.09,2026-07-31T13:00:01.297Z
D0000520,P00135,2024-01-20T13:31:00.000Z,1022.35,BRL,failed,true,false,1022.35,2026-07-31T13:00:01.297Z
D0000905,P00210,2023-11-27T16:35:00.000Z,1165.39,BRL,confirmed,true,true,1165.39,2026-07-31T13:00:01.297Z
D0000712,P00160,2024-01-22T00:23:00.000Z,1401.90,BRL,confirmed,true,true,1401.9,2026-07-31T13:00:01.297Z
D0000625,P00143,2024-01-23T19:48:00.000Z,1714.02,BRL,confirmed,true,true,1714.02,2026-07-31T13:00:01.297Z
D0000687,P00156,2024-01-02T01:16:00.000Z,130.25,BRL,confirmed,true,true,130.25,2026-07-31T13:00:01.297Z
D0000055,P00016,2023-10-04T02:47:00.000Z,262.71,USD,confirmed,true,true,1337.5,2026-07-31T13:00:01.297Z
D0001050,P00229,2023-09-10T05:18:00.000Z,392.61,BRL,confirmed,true,true,392.61,2026-07-31T13:00:01.297Z
D0000915,P00213,2024-02-13T10:07:00.000Z,511.16,BRL,confirmed,true,true,511.16,2026-07-31T13:00:01.297Z
D0001148,P00202,2024-02-13T01:36:00.000Z,161.95,BRL,confirmed,true,true,161.95,2026-07-31T13:00:01.297Z
D0000658,P00149,2024-03-26T11:14:00.000Z,1815.88,BRL,confirmed,true,true,1815.88,2026-07-31T13:00:01.297Z
D0000043,P00009,2024-03-10T16:45:00.000Z,270.99,EUR,confirmed,true,true,1425.54,2026-07-31T13:00:01.297Z
D0000442,P00115,2023-10-15T05:04:00.000Z,759.95,BRL,confirmed,true,true,759.95,2026-07-31T13:00:01.297Z
D0000753,P00178,2024-03-16T13:24:00.000Z,1188.74,BRL,confirmed,true,true,1188.74,2026-07-31T13:00:01.297Z
D0000320,P00081,2023-10-16T05:37:00.000Z,185.75,USD,confirmed,true,true,944.83,2026-07-31T13:00:01.297Z
D0000012,P00004,2024-03-12T13:30:00.000Z,1254.78,BRL,confirmed,true,true,1254.78,2026-07-31T13:00:01.297Z
D0000684,P00154,2023-12-12T09:18:00.000Z,76.98,USD,confirmed,true,true,386.5,2026-07-31T13:00:01.297Z
D0000058,P00018,2023-12-31T02:48:00.000Z,142.20,EUR,confirmed,true,true,754.98,2026-07-31T13:00:01.297Z
D0000168,P00042,2023-11-11T02:26:00.000Z,180.91,USD,confirmed,true,true,902.35,2026-07-31T13:00:01.297Z
D0000495,P00125,2024-01-08T17:41:00.000Z,888.63,BRL,failed,true,false,888.63,2026-07-31T13:00:01.297Z
D0000077,P00023,2024-02-25T23:43:00.000Z,571.32,BRL,failed,true,false,571.32,2026-07-31T13:00:01.297Z
D0000883,P00203,2024-01-09T10:48:00.000Z,231.00,BRL,confirmed,true,true,231.0,2026-07-31T13:00:01.297Z
D0000562,P00139,2023-11-29T09:14:00.000Z,276.95,USD,confirmed,true,true,1386.62,2026-07-31T13:00:01.297Z
D0000626,P00143,2024-02-05T07:12:00.000Z,394.41,BRL,confirmed,true,true,394.41,2026-07-31T13:00:01.297Z
D0000050,P00012,2024-01-05T10:37:00.000Z,554.54,BRL,confirmed,true,true,554.54,2026-07-31T13:00:01.297Z
D0000725,P00166,2024-03-04T00:06:00.000Z,134.40,BRL,confirmed,true,true,134.4,2026-07-31T13:00:01.297Z
D0000575,P00139,2023-11-24T12:58:00.000Z,1378.96,BRL,confirmed,true,true,1378.96,2026-07-31T13:00:01.297Z
D0000052,P00013,2024-02-02T21:05:00.000Z,991.40,BRL,confirmed,true,true,991.4,2026-07-31T13:00:01.297Z
D0000778,P00186,2023-11-04T18:21:00.000Z,514.25,BRL,confirmed,true,true,514.25,2026-07-31T13:00:01.297Z
D0000054,P00016,2023-11-15T00:45:00.000Z,932.27,BRL,confirmed,true,true,932.27,2026-07-31T13:00:01.297Z
D0000099,P00028,2023-11-11T17:44:00.000Z,1220.02,BRL,confirmed,true,true,1220.02,2026-07-31T13:00:01.297Z
D0000668,P00153,2024-03-09T05:02:00.000Z,37.57,USD,failed,true,false,180.64,2026-07-31T13:00:01.297Z
D0000128,P00031,2023-11-24T15:23:00.000Z,1799.71,BRL,confirmed,true,true,1799.71,2026-07-31T13:00:01.297Z
D0000530,P00135,2023-12-28T01:46:00.000Z,1959.73,BRL,confirmed,true,true,1959.73,2026-07-31T13:00:01.297Z
D0000095,P00027,2024-01-31T02:22:00.000Z,201.52,EUR,confirmed,true,true,1065.88,2026-07-31T13:00:01.297Z
D0000073,P00023,2024-02-25T23:49:00.000Z,1642.62,BRL,confirmed,true,true,1642.62,2026-07-31T13:00:01.297Z
D0000930,P00216,2023-12-14T23:24:00.000Z,161.36,EUR,confirmed,true,true,859.23,2026-07-31T13:00:01.297Z
D0000173,P00043,2024-01-28T14:38:00.000Z,1423.78,BRL,confirmed,true,true,1423.78,2026-07-31T13:00:01.297Z
D0000194,P00049,2024-03-20T20:21:00.000Z,1402.64,BRL,confirmed,true,true,1402.64,2026-07-31T13:00:01.297Z
D0000443,P00115,2023-11-05T15:49:00.000Z,1647.15,BRL,confirmed,true,true,1647.15,2026-07-31T13:00:01.297Z
D0000588,P00140,2023-09-26T09:44:00.000Z,1424.52,BRL,confirmed,true,true,1424.52,2026-07-31T13:00:01.297Z
D0000876,P00202,2024-03-06T07:02:00.000Z,1556.13,BRL,confirmed,true,true,1556.13,2026-07-31T13:00:01.297Z
D0000529,P00135,2024-01-08T02:03:00.000Z,856.83,BRL,confirmed,true,true,856.83,2026-07-31T13:00:01.297Z
D0000861,P00198,2023-12-07T13:06:00.000Z,53.89,EUR,confirmed,true,true,282.58,2026-07-31T13:00:01.297Z
D0000925,P00215,2024-01-02T20:21:00.000Z,1034.40,BRL,failed,true,false,1034.4,2026-07-31T13:00:01.297Z
D0000789,P00188,2023-09-12T10:47:00.000Z,37.23,EUR,confirmed,true,true,197.01,2026-07-31T13:00:01.297Z
D0001149,P00208,2024-02-13T22:51:00.000Z,1754.99,BRL,confirmed,true,true,1754.99,2026-07-31T13:00:01.297Z
D0000179,P00044,2023-10-07T11:11:00.000Z,1339.03,BRL,confirmed,true,true,1339.03,2026-07-31T13:00:01.297Z
D0000039,P00008,2023-12-06T14:38:00.000Z,889.70,BRL,failed,true,false,889.7,2026-07-31T13:00:01.297Z
D0000884,P00204,2023-12-06T17:46:00.000Z,211.45,EUR,confirmed,true,true,1109.52,2026-07-31T13:00:01.297Z
D0000365,P00097,2023-12-11T14:51:00.000Z,181.20,USD,confirmed,true,true,908.62,2026-07-31T13:00:01.297Z
D0001005,P00220,2024-02-23T08:45:00.000Z,303.37,BRL,confirmed,true,true,303.37,2026-07-31T13:00:01.297Z
D0001122,P00249,2023-11-25T11:27:00.000Z,1036.99,BRL,confirmed,true,true,1036.99,2026-07-31T13:00:01.297Z
D0000572,P00139,2023-10-19T18:49:00.000Z,185.73,BRL,confirmed,true,true,185.73,2026-07-31T13:00:01.297Z
D0000093,P00027,2024-01-06T01:23:00.000Z,44.84,USD,failed,true,false,222.69,2026-07-31T13:00:01.297Z
D0000347,P00094,2023-11-22T15:52:00.000Z,1069.29,BRL,failed,true,false,1069.29,2026-07-31T13:00:01.297Z
D0000433,P00114,2024-01-19T02:05:00.000Z,774.23,BRL,confirmed,true,true,774.23,2026-07-31T13:00:01.297Z
D0000534,P00135,2024-01-30T01:29:00.000Z,616.45,BRL,confirmed,true,true,616.45,2026-07-31T13:00:01.297Z
D0000868,P00201,2023-10-03T06:46:00.000Z,50.14,EUR,confirmed,true,true,267.69,2026-07-31T13:00:01.297Z
D0000849,P00196,2024-01-02T01:49:00.000Z,1723.47,BRL,confirmed,true,true,1723.47,2026-07-31T13:00:01.297Z
D0000199,P00050,2023-10-09T10:10:00.000Z,1741.02,BRL,failed,true,false,1741.02,2026-07-31T13:00:01.297Z
D0000675,P00153,2024-03-10T09:33:00.000Z,34.71,USD,confirmed,true,true,166.89,2026-07-31T13:00:01.297Z
D0000847,P00195,2024-01-21T02:52:00.000Z,39.80,EUR,confirmed,true,true,207.89,2026-07-31T13:00:01.297Z
D0000597,P00142,2024-01-24T02:37:00.000Z,77.70,BRL,confirmed,true,true,77.7,2026-07-31T13:00:01.297Z
D0000997,P00219,2024-03-04T00:08:00.000Z,1194.56,BRL,confirmed,true,true,1194.56,2026-07-31T13:00:01.297Z
D0001006,P00220,2024-02-16T12:32:00.000Z,1227.23,BRL,pending,true,false,1227.23,2026-07-31T13:00:01.297Z
D0000426,P00113,2024-01-15T03:49:00.000Z,51.47,EUR,confirmed,true,true,270.52,2026-07-31T13:00:01.297Z
D0000565,P00139,2023-08-30T17:38:00.000Z,949.42,BRL,confirmed,true,true,949.42,2026-07-31T13:00:01.297Z
D0000941,P00216,2023-10-13T07:07:00.000Z,679.85,BRL,failed,true,false,679.85,2026-07-31T13:00:01.297Z
D0000038,P00008,2024-01-08T19:24:00.000Z,12.64,USD,confirmed,true,true,62.77,2026-07-31T13:00:01.297Z
D0000048,P00012,2023-12-15T14:02:00.000Z,1332.32,BRL,confirmed,true,true,1332.32,2026-07-31T13:00:01.297Z
D0001053,P00230,2023-12-21T14:37:00.000Z,777.63,BRL,confirmed,true,true,777.63,2026-07-31T13:00:01.297Z
D0000623,P00143,2024-02-01T12:59:00.000Z,288.11,EUR,confirmed,true,true,1517.53,2026-07-31T13:00:01.297Z
D0000053,P00015,2024-01-04T09:30:00.000Z,187.58,USD,confirmed,true,true,925.18,2026-07-31T13:00:01.297Z
D0001026,P00222,2023-11-15T19:10:00.000Z,1770.46,BRL,confirmed,true,true,1770.46,2026-07-31T13:00:01.297Z
D0000110,P00029,2023-12-02T00:42:00.000Z,276.17,BRL,confirmed,true,true,276.17,2026-07-31T13:00:01.297Z
D0000919,P00214,2024-03-15T11:10:00.000Z,276.18,EUR,confirmed,true,true,1469.31,2026-07-31T13:00:01.297Z
D0000603,P00143,2024-02-01T01:55:00.000Z,1425.94,BRL,confirmed,true,true,1425.94,2026-07-31T13:00:01.297Z
D0001073,P00236,2023-12-03T08:23:00.000Z,972.80,BRL,confirmed,true,true,972.8,2026-07-31T13:00:01.297Z
D0001110,P00247,2024-02-13T03:07:00.000Z,339.71,BRL,confirmed,true,true,339.71,2026-07-31T13:00:01.297Z
D0000704,P00158,2024-03-11T11:45:00.000Z,1833.10,BRL,confirmed,true,true,1833.1,2026-07-31T13:00:01.297Z
D0000959,P00217,2024-02-18T14:09:00.000Z,1942.03,BRL,confirmed,true,true,1942.03,2026-07-31T13:00:01.297Z
D0000512,P00133,2024-03-23T07:20:00.000Z,1793.94,BRL,confirmed,true,true,1793.94,2026-07-31T13:00:01.297Z
D0001100,P00245,2024-03-17T20:46:00.000Z,1850.16,BRL,confirmed,true,true,1850.16,2026-07-31T13:00:01.297Z
D0000501,P00127,2023-08-24T13:45:00.000Z,979.37,BRL,confirmed,true,true,979.37,2026-07-31T13:00:01.297Z
D0000310,P00078,2024-02-15T17:28:00.000Z,637.63,BRL,confirmed,true,true,637.63,2026-07-31T13:00:01.297Z
D0000850,P00196,2024-01-09T02:44:00.000Z,18.51,USD,confirmed,true,true,91.76,2026-07-31T13:00:01.297Z
D0000908,P00210,2023-11-15T04:13:00.000Z,1087.13,BRL,pending,true,false,1087.13,2026-07-31T13:00:01.297Z
D0000752,P00177,2024-02-19T00:53:00.000Z,674.94,BRL,confirmed,true,true,674.94,2026-07-31T13:00:01.297Z
D0000891,P00206,2023-11-09T06:33:00.000Z,978.69,BRL,confirmed,true,true,978.69,2026-07-31T13:00:01.297Z
D0000033,P00007,2024-01-23T18:55:00.000Z,226.15,USD,confirmed,true,true,1095.31,2026-07-31T13:00:01.297Z
D0000103,P00028,2023-09-12T20:36:00.000Z,1871.15,BRL,confirmed,true,true,1871.15,2026-07-31T13:00:01.297Z
D0000318,P00081,2023-10-08T16:31:00.000Z,36.27,USD,confirmed,true,true,183.25,2026-07-31T13:00:01.297Z
D0001114,P00247,2024-01-29T00:36:00.000Z,1354.14,BRL,confirmed,true,true,1354.14,2026-07-31T13:00:01.297Z
D0001109,P00246,2024-01-14T01:32:00.000Z,974.06,BRL,pending,true,false,974.06,2026-07-31T13:00:01.297Z
D0000578,P00139,2023-11-04T11:22:00.000Z,1937.40,BRL,confirmed,true,true,1937.4,2026-07-31T13:00:01.297Z
D0000899,P00209,2024-01-01T01:22:00.000Z,1647.29,BRL,confirmed,true,true,1647.29,2026-07-31T13:00:01.297Z
D0000418,P00111,2023-12-07T15:17:00.000Z,281.99,EUR,confirmed,true,true,1478.67,2026-07-31T13:00:01.297Z
D0000587,P00140,2023-10-02T12:02:00.000Z,575.04,BRL,pending,true,false,575.04,2026-07-31T13:00:01.297Z
D0000823,P00193,2023-12-23T15:25:00.000Z,100.63,BRL,confirmed,true,true,100.63,2026-07-31T13:00:01.297Z
D0000275,P00071,2023-12-06T21:48:00.000Z,140.79,EUR,pending,true,false,738.75,2026-07-31T13:00:01.297Z
D0000330,P00086,2023-10-19T02:32:00.000Z,1622.75,BRL,confirmed,true,true,1622.75,2026-07-31T13:00:01.297Z
D0000391,P00103,2024-03-18T11:54:00.000Z,255.08,EUR,failed,true,false,1356.46,2026-07-31T13:00:01.297Z
D0000009,P00003,2023-11-26T11:11:00.000Z,736.74,BRL,confirmed,true,true,736.74,2026-07-31T13:00:01.297Z
D0000710,P00158,2024-03-15T15:44:00.000Z,900.33,BRL,confirmed,true,true,900.33,2026-07-31T13:00:01.297Z
D0000787,P00188,2023-11-08T04:55:00.000Z,328.35,EUR,confirmed,true,true,1745.05,2026-07-31T13:00:01.297Z
D0000398,P00104,2024-02-23T23:18:00.000Z,263.45,USD,confirmed,true,true,1287.14,2026-07-31T13:00:01.297Z
D0000685,P00154,2023-12-18T22:39:00.000Z,67.85,USD,confirmed,true,true,342.98,2026-07-31T13:00:01.297Z
D0000914,P00213,2023-10-26T00:15:00.000Z,1886.08,BRL,failed,true,false,1886.08,2026-07-31T13:00:01.297Z
D0000263,P00069,2024-02-20T14:56:00.000Z,318.80,USD,pending,true,false,1562.88,2026-07-31T13:00:01.297Z
D0000285,P00073,2024-01-02T16:35:00.000Z,261.43,EUR,failed,true,false,1376.04,2026-07-31T13:00:01.297Z
D0001025,P00222,2023-11-13T02:42:00.000Z,1979.12,BRL,confirmed,true,true,1979.12,2026-07-31T13:00:01.297Z
D0000125,P00031,2023-12-11T20:21:00.000Z,127.78,EUR,failed,true,false,674.26,2026-07-31T13:00:01.297Z
D0000774,P00184,2023-10-15T23:31:00.000Z,78.63,USD,failed,true,false,398.14,2026-07-31T13:00:01.297Z
D0001072,P00236,2023-11-28T10:48:00.000Z,1593.98,BRL,confirmed,true,true,1593.98,2026-07-31T13:00:01.297Z
D0000139,P00035,2023-09-12T14:37:00.000Z,775.87,BRL,confirmed,true,true,775.87,2026-07-31T13:00:01.297Z
