bet_id,player_id,bet_ts,stake,currency,product,payout,_source_file,_ingested_at
B0003455,P00234,2023-08-28T10:50:00Z,129.51,EUR,casino,349.90,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002461,P00182,2024-02-18T15:48:00Z,299.56,BRL,sports,1009.38,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000949,P00078,2024-02-07T10:03:00Z,365.01,BRL,sports,631.78,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000260,P00023,2024-02-25T19:46:00Z,690.55,BRL,casino,2139.89,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002459,P00182,2023-12-06T04:47:00Z,83.24,EUR,casino,185.96,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001141,P00095,2023-10-14T01:29:00Z,145.76,BRL,casino,349.46,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003538,P00241,2023-12-19T20:48:00Z,606.05,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000934,P00078,2024-02-27T10:03:00Z,40.57,USD,sports,129.66,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001955,P00140,2023-10-12T10:39:00Z,84.29,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000234,P00021,2023-11-15T08:25:00Z,80.42,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001342,P00112,2023-11-04T23:18:00Z,538.75,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000187,P00016,2023-12-11T01:35:00Z,148.05,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001369,P00113,2024-01-17T14:23:00Z,183.33,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002991,P00215,2024-02-05T00:03:00Z,860.31,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001762,P00135,2024-01-12T16:31:00Z,127.44,BRL,casino,411.19,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002488,P00185,2024-02-04T04:26:00Z,72.81,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001709,P00135,2024-01-05T02:02:00Z,758.78,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003472,P00236,2023-12-07T17:07:00Z,694.04,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000493,P00038,2024-03-23T03:03:00Z,8.82,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003251,P00222,2023-11-28T02:58:00Z,564.73,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002243,P00156,2023-12-17T23:43:00Z,831.66,BRL,sports,2602.41,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003339,P00227,2024-02-28T01:56:00Z,251.74,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003604,P00244,2023-10-31T13:33:00Z,326.59,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003519,P00241,2023-12-25T01:27:00Z,79.90,USD,casino,108.76,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000569,P00047,2024-03-14T15:19:00Z,74.41,EUR,casino,158.26,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001451,P00118,2023-11-06T04:35:00Z,653.29,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002403,P00172,2024-02-04T13:01:00Z,68.56,EUR,sports,154.83,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002085,P00144,2023-11-27T19:58:00Z,719.18,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003669,P00249,2023-12-04T02:55:00Z,2.03,EUR,sports,6.96,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000742,P00065,2023-08-29T16:27:00Z,84.70,EUR,casino,244.36,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001461,P00118,2023-11-10T10:07:00Z,439.86,BRL,sports,1489.52,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003637,P00246,2024-02-03T01:31:00Z,594.61,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002249,P00156,2024-03-01T13:09:00Z,784.52,BRL,casino,1447.45,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003628,P00246,2024-02-10T07:45:00Z,553.78,BRL,sports,1470.43,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002967,P00214,2024-03-13T16:28:00Z,95.36,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003412,P00231,2024-02-28T22:07:00Z,480.20,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000642,P00054,2023-10-07T18:47:00Z,640.26,BRL,sports,2042.40,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000729,P00063,2023-10-13T01:44:00Z,117.05,BRL,sports,197.05,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002372,P00169,2023-12-21T01:22:00Z,529.35,BRL,casino,1544.54,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001199,P00099,2024-01-13T10:10:00Z,141.27,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000680,P00057,2024-01-22T14:58:00Z,149.31,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002263,P00157,2024-03-27T01:48:00Z,124.62,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002306,P00160,2024-01-30T02:37:00Z,62.20,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000700,P00060,2023-12-19T01:42:00Z,136.64,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000271,P00024,2023-10-18T03:02:00Z,699.24,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001047,P00089,2024-03-15T10:45:00Z,138.08,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001462,P00118,2023-11-12T16:00:00Z,413.17,BRL,sports,673.98,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003005,P00215,2023-10-10T03:27:00Z,805.42,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002765,P00198,2023-12-11T04:42:00Z,16.38,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001865,P00139,2023-10-06T00:29:00Z,585.16,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001044,P00089,2024-03-15T18:04:00Z,356.86,BRL,casino,873.83,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002802,P00202,2024-02-29T11:08:00Z,929.82,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002805,P00202,2024-03-10T11:52:00Z,956.81,BRL,sports,1548.69,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000500,P00040,2024-03-25T16:00:00Z,16.91,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000816,P00070,2024-03-13T01:19:00Z,293.95,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000911,P00077,2023-10-20T06:34:00Z,207.94,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000959,P00081,2023-11-06T00:46:00Z,117.61,EUR,sports,181.20,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001392,P00115,2023-10-31T02:32:00Z,727.49,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002216,P00154,2023-11-26T02:24:00Z,99.26,USD,sports,275.10,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001035,P00088,2023-11-29T06:27:00Z,736.74,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000387,P00030,2024-02-02T04:16:00Z,49.76,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001821,P00137,2023-10-12T04:27:00Z,565.70,BRL,casino,1277.14,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001777,P00136,2024-03-08T21:31:00Z,627.29,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003407,P00231,2024-01-25T02:14:00Z,570.50,BRL,casino,1309.59,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000125,P00008,2023-12-26T05:04:00Z,280.06,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002617,P00192,2023-12-16T02:56:00Z,812.41,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001418,P00115,2023-11-02T04:39:00Z,508.13,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003351,P00227,2024-02-05T01:56:00Z,539.73,BRL,sports,1819.02,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000999,P00082,2024-03-03T22:49:00Z,5.34,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000692,P00060,2023-12-19T18:49:00Z,128.50,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000099,P00007,2024-01-17T21:44:00Z,13.69,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001536,P00120,2024-01-27T17:45:00Z,182.41,USD,casino,520.84,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003368,P00229,2023-11-22T06:12:00Z,946.50,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002526,P00188,2023-10-18T03:51:00Z,98.08,EUR,sports,220.71,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000703,P00060,2023-11-03T02:59:00Z,91.84,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002987,P00215,2024-01-15T02:54:00Z,643.80,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003606,P00244,2023-09-20T18:14:00Z,981.66,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002631,P00193,2023-12-26T23:14:00Z,67.81,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003042,P00216,2023-10-11T01:50:00Z,299.06,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000313,P00027,2024-01-25T09:20:00Z,977.34,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001888,P00139,2023-08-02T00:59:00Z,756.25,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003365,P00229,2023-09-23T01:53:00Z,52.31,USD,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001042,P00089,2024-03-15T14:43:00Z,401.15,BRL,sports,1094.48,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001090,P00092,2024-03-21T10:58:00Z,788.61,BRL,sports,1107.69,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003533,P00241,2023-12-29T09:03:00Z,719.03,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000799,P00069,2024-02-20T17:20:00Z,122.76,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002344,P00166,2024-03-05T21:28:00Z,561.07,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002150,P00153,2024-03-10T23:51:00Z,190.96,USD,sports,561.46,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000867,P00073,2024-01-14T19:51:00Z,953.32,BRL,sports,3158.11,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000627,P00054,2023-08-22T01:58:00Z,367.75,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001122,P00094,2023-11-27T22:56:00Z,581.08,BRL,sports,1162.67,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003097,P00217,2024-02-08T23:33:00Z,125.26,BRL,sports,259.72,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000230,P00021,2023-10-03T21:33:00Z,214.67,BRL,sports,386.39,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001431,P00115,2023-11-01T13:06:00Z,64.20,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001764,P00135,2023-12-25T15:54:00Z,970.72,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002763,P00198,2023-12-13T18:38:00Z,139.54,EUR,casino,351.49,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000605,P00053,2024-03-01T04:15:00Z,121.62,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000905,P00076,2023-12-22T10:54:00Z,995.12,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003002,P00215,2023-11-26T00:13:00Z,347.06,BRL,casino,529.01,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001309,P00111,2023-12-08T22:40:00Z,91.62,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001180,P00099,2024-01-19T04:01:00Z,906.42,BRL,sports,1456.88,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002844,P00202,2024-03-09T04:08:00Z,91.75,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002236,P00156,2024-02-29T18:03:00Z,792.95,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002014,P00143,2024-01-25T15:06:00Z,945.26,BRL,sports,2607.65,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002567,P00188,2023-09-19T05:59:00Z,14.83,EUR,sports,23.16,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001593,P00120,2024-01-27T16:08:00Z,704.48,BRL,casino,1448.74,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001706,P00135,2023-12-22T16:20:00Z,796.43,BRL,sports,1427.64,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003581,P00241,2023-12-24T19:52:00Z,104.30,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000298,P00026,2024-03-05T19:20:00Z,174.56,BRL,casino,272.05,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001137,P00095,2023-12-08T04:43:00Z,140.40,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001280,P00107,2023-11-16T16:15:00Z,285.34,BRL,casino,675.23,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000550,P00045,2024-02-08T20:44:00Z,726.18,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001556,P00120,2024-01-27T05:54:00Z,743.49,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000434,P00036,2023-09-14T07:31:00Z,493.78,BRL,casino,1142.33,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003144,P00217,2024-02-14T01:13:00Z,874.51,BRL,casino,2818.18,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002598,P00192,2023-12-15T09:19:00Z,58.83,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002094,P00145,2024-01-09T10:07:00Z,283.40,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003549,P00241,2023-12-29T09:40:00Z,248.66,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001375,P00114,2024-01-18T10:32:00Z,602.87,BRL,sports,2021.77,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003689,P00250,2023-09-18T12:32:00Z,41.56,USD,casino,107.79,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003491,P00236,2023-12-07T03:20:00Z,446.59,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001073,P00090,2024-02-29T12:25:00Z,556.19,BRL,sports,1595.66,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001812,P00137,2023-10-11T04:37:00Z,777.97,BRL,sports,1057.32,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000426,P00034,2023-11-24T18:07:00Z,935.62,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003504,P00238,2024-01-01T07:32:00Z,920.25,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000073,P00007,2024-02-29T02:15:00Z,303.42,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003563,P00241,2023-12-16T19:34:00Z,987.28,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003294,P00222,2023-11-13T20:01:00Z,222.57,BRL,casino,672.20,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001214,P00100,2024-01-07T02:46:00Z,990.86,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000026,P00004,2024-02-15T01:21:00Z,786.02,BRL,casino,2655.52,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001596,P00120,2024-01-27T11:17:00Z,28.55,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000749,P00066,2024-01-06T18:50:00Z,68.82,USD,sports,101.39,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003053,P00216,2023-12-03T16:57:00Z,122.07,BRL,sports,410.90,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002703,P00195,2024-02-04T05:42:00Z,39.80,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000180,P00016,2023-09-24T14:08:00Z,128.02,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003676,P00249,2023-12-06T06:41:00Z,61.91,EUR,sports,99.56,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001568,P00120,2024-01-27T08:49:00Z,84.98,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000150,P00012,2024-01-10T03:31:00Z,282.90,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000327,P00028,2023-11-18T20:04:00Z,440.93,BRL,casino,1007.63,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003467,P00235,2024-02-13T07:29:00Z,395.73,BRL,casino,726.52,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002159,P00153,2024-03-09T18:11:00Z,141.08,USD,sports,243.14,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001279,P00107,2023-09-16T18:21:00Z,44.90,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002976,P00214,2024-03-11T20:27:00Z,102.41,EUR,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000008,P00001,2024-01-18T14:29:00Z,96.51,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003644,P00246,2024-02-15T04:04:00Z,378.24,BRL,casino,593.97,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003117,P00217,2024-03-02T04:12:00Z,304.88,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000312,P00027,2024-03-06T05:43:00Z,267.88,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003605,P00244,2023-10-22T00:29:00Z,572.07,BRL,casino,1002.09,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002355,P00167,2024-03-10T02:56:00Z,939.56,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000667,P00057,2024-01-23T15:09:00Z,934.70,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002817,P00202,2024-03-05T21:28:00Z,333.64,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001550,P00120,2024-01-27T15:09:00Z,140.43,BRL,casino,456.74,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002521,P00188,2023-10-11T15:20:00Z,86.07,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001859,P00139,2023-11-18T08:08:00Z,430.14,BRL,casino,537.59,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001357,P00112,2023-10-27T22:52:00Z,954.92,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002604,P00192,2023-12-17T03:18:00Z,28.51,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002185,P00153,2024-03-10T01:44:00Z,37.65,USD,sports,75.80,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003439,P00232,2024-02-20T23:52:00Z,54.46,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003221,P00220,2024-02-19T01:37:00Z,770.23,BRL,sports,2195.30,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000297,P00026,2024-03-02T06:32:00Z,585.31,BRL,casino,718.62,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001254,P00103,2024-03-17T20:33:00Z,81.30,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002913,P00208,2023-11-22T06:46:00Z,24.43,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001487,P00118,2023-11-11T20:58:00Z,147.61,BRL,sports,207.60,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001123,P00094,2023-12-11T00:34:00Z,122.58,EUR,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002147,P00153,2024-03-09T02:22:00Z,62.35,EUR,sports,217.33,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000589,P00050,2023-10-10T01:58:00Z,587.64,BRL,sports,1895.07,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0002943,P00210,2024-02-26T11:35:00Z,618.66,BRL,sports,2110.60,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001768,P00135,2023-12-24T02:25:00Z,562.87,BRL,casino,986.24,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0003450,P00232,2024-02-21T01:45:00Z,137.52,USD,sports,365.24,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0000963,P00081,2023-10-05T11:22:00Z,37.16,USD,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001688,P00134,2023-08-20T22:36:00Z,401.16,BRL,casino,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
B0001591,P00120,2024-01-27T20:41:00Z,387.01,BRL,sports,0.00,file:///home/claude/flutter-martech-case/data/bets.csv,2026-07-31T13:06:36.070Z
